datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2021-07-05,88.4,60.1,72.9,55.3,12.5,['rain'],43.9,434.4,24.8,9.0,05:35:03,20:28:48,Adams
2021-07-05,82.8,51.9,64.2,67.7,8.33,['rain'],21.5,443.8,25.6,10.0,05:47:50,20:27:42,Alamosa
2021-07-05,88.0,60.0,72.3,56.6,12.5,['rain'],44.2,441.6,25.2,10.0,05:35:46,20:28:05,Arapahoe
2021-07-05,81.3,55.1,66.1,55.2,20.83,['rain'],26.1,234.4,20.3,9.0,05:53:57,20:31:41,Archuleta
2021-07-05,87.2,61.2,73.9,71.3,4.17,['rain'],56.5,444.3,25.7,9.0,05:35:35,20:13:55,Baca
2021-07-05,91.4,63.8,78.0,59.8,0.0,,1.5,389.1,28.1,9.0,05:35:56,20:17:55,Bent
2021-07-05,79.9,54.6,67.6,60.2,16.67,['rain'],9.0,304.9,17.5,9.0,05:38:37,20:33:46,Boulder
2021-07-05,87.7,59.8,73.7,49.2,0.0,,12.8,255.3,21.7,9.0,05:37:41,20:31:56,Broomfield
2021-07-05,76.0,52.8,61.3,52.7,25.0,['rain'],35.9,351.3,21.4,10.0,05:46:29,20:33:16,Chaffee
2021-07-05,90.0,60.2,75.2,63.3,0.0,,2.1,331.4,28.5,9.0,05:31:20,20:18:42,Cheyenne
2021-07-05,56.5,42.5,49.5,62.0,25.0,['rain'],59.2,269.9,23.5,8.0,05:40:59,20:33:35,Clear Creek
2021-07-05,83.2,50.1,61.8,67.4,12.5,['rain'],23.9,343.2,19.7,10.0,05:50:25,20:28:13,Conejos
2021-07-05,76.9,50.4,60.8,66.5,8.33,['rain'],22.8,201.3,17.4,10.0,05:47:14,20:25:25,Costilla
2021-07-05,93.8,63.6,78.8,52.2,0.0,,1.4,454.9,26.2,9.0,05:37:37,20:21:54,Crowley
2021-07-05,81.6,53.9,67.1,52.9,4.17,['rain'],17.7,312.3,18.0,9.0,05:44:37,20:27:36,Custer
2021-07-05,98.7,66.7,81.5,25.8,0.0,,10.9,423.9,24.5,9.0,05:52:18,20:39:49,Delta
2021-07-05,88.2,60.2,71.7,58.5,12.5,['rain'],44.2,386.8,22.2,9.0,05:37:36,20:30:39,Denver
2021-07-05,86.1,60.7,73.1,38.1,0.0,,28.3,470.6,28.8,10.0,05:58:17,20:39:11,Dolores
2021-07-05,81.1,55.5,68.2,59.1,12.5,['rain'],27.9,347.2,21.3,10.0,05:39:08,20:29:29,Douglas
2021-07-05,86.2,53.1,67.7,48.9,37.5,['rain'],26.8,357.6,24.6,10.0,05:45:15,20:37:29,Eagle
2021-07-05,82.7,54.3,70.1,59.4,0.0,,10.9,485.5,27.9,9.0,05:35:57,20:26:12,Elbert
