datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2020-01-06,52.6,15.8,30.5,52.0,0.0,,0.0,183.3,11.3,5.0,07:05:57,16:44:52,Prowers
2020-01-06,51.8,23.4,39.0,27.0,0.0,,3.4,226.8,9.8,5.0,07:14:56,16:52:40,Pueblo
2020-01-06,28.8,5.1,18.1,69.8,0.0,,38.2,129.2,11.1,5.0,07:34:52,17:02:26,Rio Blanco
2020-01-06,23.9,1.8,12.0,54.7,0.0,,3.6,227.3,9.8,5.0,07:20:55,17:02:24,Rio Grande
2020-01-06,28.8,16.4,21.0,70.5,0.0,,81.3,166.8,13.8,2.0,07:31:30,16:56:05,Routt
2020-01-06,31.6,6.9,20.4,53.9,0.0,,3.8,140.5,12.2,5.0,07:21:35,17:00:05,Saguache
2020-01-06,30.8,10.4,20.1,60.1,0.0,,3.4,208.6,9.0,5.0,07:26:35,17:06:28,San Juan
2020-01-06,31.7,11.7,20.6,67.0,0.0,,7.4,255.3,11.0,5.0,07:30:14,17:08:53,San Miguel
2020-01-06,44.9,23.6,33.1,52.5,0.0,,11.6,221.3,9.6,4.0,07:14:09,16:36:23,Sedgwick
2020-01-06,14.2,5.6,9.4,60.8,4.17,['snow'],64.7,117.0,10.1,5.0,07:25:36,16:55:12,Summit
2020-01-06,43.2,28.4,34.5,24.0,0.0,,19.7,255.4,12.0,5.0,07:19:39,16:53:30,Teller
2020-01-06,41.2,18.9,28.3,54.4,0.0,,8.5,221.7,8.8,4.0,07:14:53,16:42:29,Washington
2020-01-06,41.4,25.1,32.8,49.3,0.0,,0.2,223.2,9.5,5.0,07:21:19,16:45:27,Weld
2020-01-06,45.4,21.2,30.7,56.3,0.0,,7.9,217.2,8.5,4.0,07:11:50,16:39:14,Yuma
2020-01-13,44.4,17.6,29.3,42.5,0.0,,31.6,170.9,7.5,5.0,07:17:52,16:54:17,Adams
2020-01-13,34.3,2.1,18.4,63.7,0.0,,9.2,305.1,12.0,6.0,07:17:36,17:06:11,Alamosa
2020-01-13,43.7,18.6,29.9,41.0,0.0,,31.3,170.3,7.3,5.0,07:17:14,16:54:54,Arapahoe
2020-01-13,33.1,11.8,22.8,80.0,8.33,"['rain', 'snow']",62.2,74.0,7.2,1.0,07:21:43,17:12:10,Archuleta
2020-01-13,59.1,20.2,36.3,41.2,0.0,,0.0,260.3,11.2,5.0,07:03:55,16:53:50,Baca
2020-01-13,57.2,17.5,33.3,43.6,0.0,,0.0,225.6,11.4,6.0,07:07:41,16:54:25,Bent
2020-01-13,41.9,16.9,24.7,54.4,4.17,['snow'],20.1,94.8,8.1,4.0,07:22:44,16:57:57,Boulder
2020-01-13,43.7,18.5,31.4,41.2,0.0,,23.6,64.4,5.2,4.0,07:20:58,16:56:57,Broomfield
2020-01-13,23.1,9.7,19.0,67.8,33.33,['snow'],67.8,119.7,5.1,4.0,07:22:45,17:05:17,Chaffee
2020-01-13,53.1,19.1,31.7,45.2,0.0,,3.7,116.0,10.0,5.0,07:08:09,16:50:10,Cheyenne
2020-01-13,28.5,5.6,19.2,50.3,0.0,,37.5,176.3,14.6,4.0,07:22:43,17:00:09,Clear Creek
2020-01-13,31.5,6.0,18.4,67.7,8.33,"['rain', 'snow']",25.1,90.9,4.6,3.0,07:18:15,17:08:38,Conejos
2020-01-13,29.0,7.1,18.2,64.1,0.0,,22.8,274.8,10.9,6.0,07:15:25,17:05:29,Costilla
2020-01-13,55.4,17.2,34.5,39.4,0.0,,0.0,231.3,10.0,5.0,07:11:32,16:56:15,Crowley
