datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2021-10-04,83.6,46.3,64.5,32.5,0.0,,0.0,260.9,17.8,7.0,06:56:40,18:35:51,Pueblo
2021-10-04,73.6,36.8,54.4,49.4,0.0,,0.0,219.7,18.8,8.0,07:12:22,18:49:48,Rio Blanco
2021-10-04,63.8,33.2,48.2,55.3,0.0,,8.0,192.5,16.6,8.0,07:04:12,18:44:01,Rio Grande
2021-10-04,71.8,35.3,52.6,48.2,0.0,,0.0,388.9,18.3,7.0,07:07:44,18:44:41,Routt
2021-10-04,69.8,34.1,51.6,48.0,0.0,,0.2,420.1,21.1,8.0,07:03:38,18:42:56,Saguache
2021-10-04,65.1,39.2,51.3,57.8,0.0,,12.7,321.3,15.1,8.0,07:09:13,18:48:45,San Juan
2021-10-04,67.3,40.4,53.3,56.0,0.0,,10.7,372.8,18.9,7.0,07:12:21,18:51:40,San Miguel
2021-10-04,84.5,44.2,62.6,34.5,0.0,,0.0,343.1,18.5,7.0,06:49:24,18:25:59,Sedgwick
2021-10-04,57.5,36.1,45.6,44.3,0.0,,15.8,214.3,18.4,8.0,07:03:56,18:41:44,Summit
2021-10-04,76.2,46.3,61.2,27.7,0.0,,2.0,375.9,18.8,8.0,06:59:45,18:38:17,Teller
2021-10-04,82.2,45.8,62.6,24.4,0.0,,0.0,330.9,19.1,8.0,06:52:23,18:29:51,Washington
2021-10-04,81.6,41.9,61.1,31.5,0.0,,0.0,241.6,19.2,8.0,06:57:22,18:34:15,Weld
2021-10-04,84.9,41.1,63.0,31.9,0.0,,0.0,206.7,17.7,7.0,06:49:15,18:26:42,Yuma
2021-10-11,68.4,41.6,54.7,36.1,0.0,,18.2,352.3,16.5,7.0,07:03:52,18:23:25,Adams
2021-10-11,64.0,21.2,41.9,47.4,0.0,,1.1,379.5,17.7,7.0,07:07:55,18:31:05,Alamosa
2021-10-11,67.9,40.5,54.2,36.9,0.0,,18.3,289.0,13.4,6.0,07:03:41,18:23:37,Arapahoe
2021-10-11,59.7,29.1,44.9,53.1,0.0,,22.5,187.7,16.2,7.0,07:12:41,18:36:24,Archuleta
2021-10-11,72.0,34.1,54.5,49.6,0.0,,0.0,376.8,17.7,7.0,06:54:41,18:18:17,Baca
2021-10-11,76.4,37.0,56.8,47.2,0.0,,0.0,329.6,15.4,6.0,06:57:20,18:19:58,Bent
2021-10-11,62.3,37.8,48.9,45.6,0.0,,3.1,312.2,14.5,6.0,07:08:19,18:27:30,Boulder
2021-10-11,70.6,42.2,55.3,36.3,0.0,,4.1,144.5,12.2,7.0,07:06:49,18:26:14,Broomfield
2021-10-11,52.0,33.9,42.0,44.0,0.0,,6.3,231.0,19.8,8.0,07:10:55,18:32:16,Chaffee
2021-10-11,73.1,38.0,55.7,41.9,0.0,,0.0,207.2,17.9,7.0,06:56:08,18:17:22,Cheyenne
2021-10-11,35.1,21.2,28.6,65.0,0.0,,15.3,191.5,16.7,7.0,07:09:05,18:28:55,Clear Creek
2021-10-11,59.9,21.9,40.2,50.0,0.0,,2.4,396.9,17.1,8.0,07:09:12,18:32:54,Conejos
2021-10-11,59.2,24.6,40.5,46.1,0.0,,0.6,369.7,17.2,8.0,07:06:15,18:29:52,Costilla
2021-10-11,75.4,38.5,56.9,44.7,0.0,,0.0,185.2,16.0,6.0,07:00:29,18:22:30,Crowley
2021-10-11,62.6,31.5,46.2,44.3,0.0,,0.9,198.4,14.9,7.0,07:06:39,18:29:00,Custer
2021-10-11,67.4,37.5,52.1,45.8,0.0,,0.3,335.1,15.7,8.0,07:17:13,18:38:22,Delta
2021-10-11,67.8,40.0,54.0,37.4,0.0,,18.2,258.4,12.0,6.0,07:05:59,18:25:42,Denver
2021-10-11,59.9,32.3,46.4,45.4,0.0,,12.0,236.3,17.9,7.0,07:19:01,18:41:54,Dolores
2021-10-11,62.8,34.8,49.1,44.3,0.0,,9.5,337.4,17.1,7.0,07:05:49,18:26:15,Douglas
2021-10-11,60.3,27.4,42.5,53.6,4.17,['rain'],6.7,279.8,16.0,8.0,07:13:08,18:33:03,Eagle
2021-10-11,64.5,31.6,49.2,44.9,0.0,,0.0,355.5,16.8,7.0,07:02:34,18:23:02,Elbert
2021-10-11,65.1,39.7,52.3,39.4,0.0,,7.6,276.6,12.9,6.0,07:03:50,18:25:03,El Paso
2021-10-11,62.9,39.7,51.2,39.7,0.0,,4.1,394.4,18.3,7.0,07:07:07,18:28:55,Fremont
2021-10-11,61.1,32.1,45.8,58.2,0.0,,2.9,199.6,10.8,7.0,07:17:58,18:37:57,Garfield
2021-10-11,44.3,28.3,35.4,55.4,0.0,,8.3,308.1,26.5,7.0,07:08:39,18:28:13,Gilpin
2021-10-11,55.1,23.0,38.0,65.6,0.0,,33.1,192.6,13.2,7.0,07:11:08,18:30:16,Grand
2021-10-11,61.6,24.3,42.2,53.1,0.0,,11.5,66.6,5.7,2.0,07:13:55,18:35:22,Gunnison
2021-10-11,51.6,29.8,41.2,47.8,0.0,,22.2,320.7,13.8,7.0,07:14:29,18:37:16,Hinsdale
2021-10-11,58.7,31.9,44.7,43.1,0.0,,0.0,235.8,17.9,7.0,07:04:41,18:27:41,Huerfano
2021-10-11,53.8,25.7,38.5,61.4,0.0,,33.4,217.7,11.6,6.0,07:12:30,18:30:45,Jackson
2021-10-11,67.4,39.5,53.6,38.0,0.0,,14.8,276.6,13.0,6.0,07:07:18,18:27:19,Jefferson
2021-10-11,76.8,35.3,56.2,47.4,0.0,,0.0,207.2,17.9,7.0,06:56:24,18:18:19,Kiowa
2021-10-11,73.2,38.5,55.7,42.1,0.0,,0.0,313.8,17.0,7.0,06:56:30,18:16:59,Kit Carson
2021-10-11,50.0,21.1,35.0,57.6,0.0,,10.6,183.8,15.9,6.0,07:11:25,18:32:02,Lake
2021-10-11,63.5,30.4,48.3,48.3,0.0,,15.1,297.0,16.8,7.0,07:15:55,18:39:30,La Plata
