datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County
2022-07-04,89.6,60.6,75.8,40.7,0.0,,27.4,265.6,22.9,10.0,05:54:35,20:40:21,Montrose
2022-07-04,94.9,60.8,78.9,43.7,0.0,,2.7,314.0,27.1,10.0,05:31:01,20:28:15,Morgan
2022-07-04,98.3,63.7,82.8,35.9,0.0,,0.2,343.7,29.6,10.0,05:37:59,20:20:37,Otero
2022-07-04,77.4,55.5,66.8,45.6,0.0,,59.2,310.9,26.9,9.0,05:53:23,20:37:35,Ouray
2022-07-04,68.3,44.6,55.2,57.3,12.5,['rain'],28.2,315.1,27.4,10.0,05:42:15,20:32:19,Park
2022-07-04,102.2,64.4,83.7,43.1,0.0,,0.0,241.5,20.8,7.0,05:24:06,20:23:28,Phillips
2022-07-04,82.1,53.0,68.4,42.3,0.0,,30.7,339.4,29.2,10.0,05:46:44,20:37:25,Pitkin
2022-07-04,99.7,65.5,83.0,44.3,0.0,,4.9,322.4,27.8,9.0,05:32:27,20:15:31,Prowers
2022-07-04,98.4,61.9,81.9,36.2,4.17,['rain'],18.5,323.0,28.0,10.0,05:40:12,20:24:32,Pueblo
2022-07-04,85.1,57.2,72.6,45.2,0.0,,20.0,340.7,29.5,10.0,05:49:31,20:44:54,Rio Blanco
2022-07-04,67.7,45.4,56.9,66.3,0.0,,24.1,226.6,19.7,9.0,05:50:05,20:30:23,Rio Grande
2022-07-04,81.1,50.8,67.3,56.4,8.33,['rain'],26.1,294.0,25.4,10.0,05:43:01,20:41:40,Routt
2022-07-04,76.9,48.4,62.0,65.9,0.0,,21.6,285.9,24.5,10.0,05:47:39,20:31:10,Saguache
2022-07-04,74.9,53.5,64.2,48.9,0.0,,64.2,361.5,31.2,10.0,05:54:05,20:36:07,San Juan
2022-07-04,79.0,56.1,68.0,45.5,0.0,,54.9,327.2,28.1,10.0,05:56:27,20:39:49,San Miguel
2022-07-04,101.1,64.7,82.8,46.0,0.0,,1.2,351.3,30.4,10.0,05:23:14,20:24:24,Sedgwick
2022-07-04,62.2,48.7,53.9,57.6,16.67,['rain'],46.2,263.8,22.7,9.0,05:42:22,20:35:33,Summit
2022-07-04,88.1,58.5,74.4,40.8,8.33,['rain'],45.9,180.3,15.5,9.0,05:40:52,20:29:25,Teller
2022-07-04,97.0,62.6,80.5,35.0,0.0,,2.1,337.9,29.0,9.0,05:29:34,20:24:55,Washington
2022-07-04,95.3,57.6,77.7,46.2,0.0,,3.6,314.0,27.1,10.0,05:32:23,20:31:30,Weld
2022-07-04,102.2,62.9,84.3,32.0,0.0,,1.0,284.2,24.5,10.0,05:26:19,20:21:53,Yuma
2022-07-11,80.0,58.6,69.5,53.8,0.0,,65.0,236.2,20.2,9.0,05:38:45,20:26:46,Adams
2022-07-11,83.2,52.3,66.5,55.6,8.33,['rain'],26.8,253.7,22.0,9.0,05:51:17,20:25:55,Alamosa
2022-07-11,79.5,58.4,69.3,54.0,0.0,,66.7,176.8,15.3,8.0,05:39:27,20:26:05,Arapahoe
2022-07-11,82.5,53.1,66.8,45.4,4.17,['rain'],27.4,201.3,17.4,9.0,05:57:22,20:29:57,Archuleta
2022-07-11,95.0,63.0,80.6,43.2,0.0,,0.0,349.8,30.1,10.0,05:39:01,20:12:10,Baca
2022-07-11,89.8,65.9,79.3,46.2,0.0,,0.9,253.1,21.9,9.0,05:39:25,20:16:06,Bent
2022-07-11,74.2,58.6,65.8,59.7,0.0,,29.0,148.2,12.9,8.0,05:42:21,20:31:42,Boulder
2022-07-11,79.7,63.0,69.8,51.9,0.0,,31.5,201.8,17.2,10.0,05:41:24,20:29:53,Broomfield
2022-07-11,71.9,53.6,62.5,50.8,0.0,,45.0,272.3,23.3,8.0,05:50:04,20:31:21,Chaffee
2022-07-11,86.0,66.8,76.7,49.7,0.0,,5.8,291.0,25.1,8.0,05:34:55,20:16:47,Cheyenne
2022-07-11,67.1,54.7,59.7,49.0,0.0,,42.9,343.8,29.8,10.0,05:44:40,20:31:34,Clear Creek
2022-07-11,82.5,51.9,63.4,55.2,12.5,['rain'],26.2,201.0,17.4,10.0,05:53:50,20:26:29,Conejos
2022-07-11,75.3,52.0,62.2,53.2,8.33,['rain'],33.4,248.0,21.6,10.0,05:50:40,20:23:40,Costilla
2022-07-11,89.2,66.1,77.9,46.7,0.0,,1.9,270.7,23.4,9.0,05:41:09,20:20:02,Crowley
2022-07-11,80.1,58.0,67.8,46.6,4.17,['rain'],18.5,231.7,20.0,10.0,05:48:07,20:25:45,Custer
2022-07-11,97.6,60.3,79.5,32.2,0.0,,0.0,323.0,28.0,9.0,05:55:54,20:37:54,Delta
2022-07-11,79.4,58.1,69.3,54.3,0.0,,68.5,210.0,18.2,9.0,05:41:17,20:28:37,Denver
2022-07-11,88.7,57.0,72.3,38.1,0.0,,14.0,309.1,26.8,10.0,06:01:46,20:37:23,Dolores
2022-07-11,74.9,57.2,66.4,30.2,4.17,['rain'],57.8,146.5,12.7,10.0,05:42:46,20:27:30,Douglas
2022-07-11,86.1,51.8,68.8,42.7,0.0,,10.8,284.8,24.5,9.0,05:48:56,20:35:29,Eagle
2022-07-11,76.7,60.6,67.1,37.8,0.0,,26.2,205.3,17.8,9.0,05:39:35,20:24:14,Elbert
2022-07-11,74.8,61.6,68.7,55.3,0.0,,59.6,213.5,18.3,9.0,05:42:39,20:24:27,El Paso
2022-07-11,77.7,60.5,69.9,48.7,0.0,,52.9,272.5,23.5,10.0,05:47:18,20:26:57,Fremont
2022-07-11,95.6,56.7,77.3,33.2,0.0,,0.0,327.8,28.4,9.0,05:53:54,20:40:15,Garfield
2022-07-11,70.5,54.8,62.8,65.6,0.0,,29.1,395.3,34.2,10.0,05:43:35,20:31:31,Gilpin
2022-07-11,81.5,45.3,62.7,57.6,0.0,,10.5,310.3,26.6,9.0,05:45:03,20:34:34,Grand
2022-07-11,84.0,50.5,66.6,48.5,0.0,,11.0,240.5,20.7,9.0,05:53:19,20:34:12,Gunnison
2022-07-11,78.8,52.3,61.7,46.4,4.17,['rain'],27.0,251.4,21.9,10.0,05:56:59,20:32:58,Hinsdale
2022-07-11,72.1,54.3,62.8,50.3,16.67,['rain'],32.8,279.3,24.2,10.0,05:47:38,20:22:56,Huerfano
2022-07-11,79.0,44.7,62.3,49.4,0.0,,9.1,355.2,30.8,10.0,05:44:19,20:37:09,Jackson
2022-07-11,78.2,58.6,68.8,53.6,0.0,,61.2,198.5,16.9,10.0,05:43:16,20:29:33,Jefferson
2022-07-11,90.6,65.4,80.1,45.5,0.0,,0.4,291.0,25.1,8.0,05:36:50,20:16:06,Kiowa
2022-07-11,86.1,66.7,76.7,50.1,0.0,,5.1,281.6,24.2,9.0,05:33:32,20:18:09,Kit Carson
2022-07-11,70.1,40.0,55.3,66.5,0.0,,42.7,223.7,19.4,8.0,05:48:50,20:32:50,Lake
2022-07-11,92.5,62.4,74.3,36.8,0.0,,12.3,267.0,23.2,10.0,06:00:17,20:33:20,La Plata
2022-07-11,77.4,61.8,68.2,56.9,0.0,,25.5,347.8,30.0,9.0,05:40:56,20:33:46,Larimer
2022-07-11,87.7,62.4,73.2,50.9,16.67,['rain'],22.5,290.6,25.0,10.0,05:45:00,20:18:15,Las Animas
2022-07-11,79.4,61.0,68.8,61.9,0.0,,24.0,298.8,25.9,10.0,05:38:04,20:20:52,Lincoln
2022-07-11,82.7,62.5,73.3,51.7,0.0,,13.8,327.9,28.4,9.0,05:31:10,20:24:24,Logan
2022-07-11,100.0,64.8,82.7,27.1,0.0,,0.0,354.5,30.5,10.0,05:57:50,20:40:45,Mesa
2022-07-11,69.1,49.1,56.2,55.0,8.33,['rain'],30.4,251.4,21.9,10.0,05:55:38,20:30:43,Mineral
2022-07-11,91.2,51.2,72.8,38.7,0.0,,1.2,327.0,28.2,10.0,05:52:06,20:44:23,Moffat
2022-07-11,95.5,58.4,77.0,35.9,0.0,,3.3,284.5,24.4,10.0,06:03:10,20:36:30,Montezuma
2022-07-11,94.4,57.8,77.3,36.1,0.0,,0.0,311.6,26.9,10.0,05:58:48,20:38:12,Montrose
2022-07-11,80.7,62.3,71.7,55.7,0.0,,28.9,315.5,27.2,10.0,05:35:28,20:25:50,Morgan
2022-07-11,90.5,66.1,76.9,49.2,0.0,,0.4,295.1,25.7,9.0,05:42:08,20:18:32,Otero
2022-07-11,82.1,53.2,68.0,42.2,0.0,,21.0,340.0,29.3,10.0,05:57:34,20:35:28,Ouray
2022-07-11,63.9,47.6,54.7,53.4,0.0,,47.1,252.7,21.9,10.0,05:46:33,20:30:04,Park
2022-07-11,87.8,62.7,76.7,47.6,0.0,,4.3,254.9,22.0,7.0,05:28:36,20:21:01,Phillips
2022-07-11,83.9,48.8,67.2,45.0,0.0,,9.9,347.3,29.9,10.0,05:51:03,20:35:09,Pitkin
